"AU","Parameter","CollectionDate","ResultValue","ID","month_num","month_day","Season","temp_update","ph_update"
"AR_08040103_033","Ammonia",2019-08-20,0.0399999991059303,330634,8,"Aug-20","ELP",27,6.5
"AR_08040103_033","Ammonia",2019-09-17,0.0500000007450581,364655,9,"Sep-17","ELP",25,6.5
"AR_08040103_033","Ammonia",2019-10-08,0.0299999993294477,333535,10,"Oct-8","ELP",19,6.6
"AR_08040103_033","Ammonia",2019-11-19,0.0299999993294477,325146,11,"Nov-19","ELA",8,6.5
"AR_08040103_033","Ammonia",2019-12-10,0.0299999993294477,295076,12,"Dec-10","ELA",10,6.8
"AR_08040103_033","Ammonia",2020-01-13,0.109999999403954,307702,1,"Jan-13","ELA",9,7.1
"AR_08040103_033","Ammonia",2020-02-10,0.0700000002980232,308256,2,"Feb-10","ELA",14,6.9
"AR_08040103_033","Ammonia",2020-03-09,0.0299999993294477,329496,3,"Mar-9","ELA",14,7.1
"AR_08040103_033","Ammonia",2020-04-14,0.0599999986588955,350669,4,"Apr-14","ELP",14,6.5
"AR_08040103_033","Ammonia",2020-05-12,0.0299999993294477,296355,5,"May-12","ELP",16,6.5
"AR_08040103_033","Ammonia",2020-06-09,0.0599999986588955,349521,6,"Jun-9","ELP",25,7.2
"AR_08040103_033","Ammonia",2020-07-14,0.0299999993294477,310727,7,"Jul-14","ELP",28,7
"AR_08040103_033","Ammonia",2020-08-18,0.0399999991059303,341235,8,"Aug-18","ELP",25,7.4
"AR_08040103_033","Ammonia",2020-09-15,0.0299999993294477,320476,9,"Sep-15","ELP",25,7.3
"AR_08040103_033","Ammonia",2020-10-13,0.0299999993294477,326606,10,"Oct-13","ELP",18,7
"AR_08040103_033","Ammonia",2020-12-08,0.0299999993294477,310781,12,"Dec-8","ELA",8,7
"AR_08040103_033","Ammonia",2021-01-12,0.0599999986588955,327252,1,"Jan-12","ELA",6,6.6
"AR_08040103_033","Ammonia",2021-02-24,0.0299999993294477,295206,2,"Feb-24","ELA",9,6.6
"AR_08040103_033","Ammonia",2021-03-30,0.0700000002980232,301322,3,"Mar-30","ELA",15,6.7
"AR_08040103_035","Ammonia",2019-03-19,0.0299999993294477,343130,3,"Mar-19","ELA",11,6.5
"AR_08040103_035","Ammonia",2019-04-09,0.0299999993294477,336415,4,"Apr-9","ELP",18,6.5
"AR_08040103_035","Ammonia",2019-05-14,0.0299999993294477,311315,5,"May-14","ELP",18,6.5
"AR_08040103_035","Ammonia",2019-06-25,0.0299999993294477,350013,6,"Jun-25","ELP",24,6.5
"AR_08040103_035","Ammonia",2019-07-23,0.0399999991059303,313923,7,"Jul-23","ELP",26,6.5
"AR_08040103_035","Ammonia",2019-08-20,0.0299999993294477,308247,8,"Aug-20","ELP",27,6.5
"AR_08040103_035","Ammonia",2019-09-17,0.0399999991059303,340698,9,"Sep-17","ELP",25,6.5
"AR_08040103_035","Ammonia",2019-10-08,0.0299999993294477,325041,10,"Oct-8","ELP",19,6.5
"AR_08040103_035","Ammonia",2019-11-19,0.0299999993294477,325220,11,"Nov-19","ELA",7,6.5
"AR_08040103_035","Ammonia",2019-12-10,0.0299999993294477,346605,12,"Dec-10","ELA",11,6.5
"AR_08040103_035","Ammonia",2020-01-13,0.0299999993294477,320897,1,"Jan-13","ELA",8,6.5
"AR_08040103_035","Ammonia",2020-02-10,0.0299999993294477,361449,2,"Feb-10","ELA",12,6.5
"AR_08040103_035","Ammonia",2020-03-09,0.0299999993294477,318489,3,"Mar-9","ELA",13,6.5
"AR_08040103_035","Ammonia",2020-04-14,0.0299999993294477,323087,4,"Apr-14","ELP",14,6.5
"AR_08040103_035","Ammonia",2020-05-12,0.0500000007450581,346631,5,"May-12","ELP",17,6.5
"AR_08040103_035","Ammonia",2020-07-14,0.0299999993294477,324749,7,"Jul-14","ELP",28,6.5
"AR_08040103_035","Ammonia",2020-08-18,0.0500000007450581,295253,8,"Aug-18","ELP",26,6.5
"AR_08040103_035","Ammonia",2020-09-15,0.0399999991059303,354716,9,"Sep-15","ELP",25,6.5
"AR_08040103_035","Ammonia",2020-10-13,0.0299999993294477,319876,10,"Oct-13","ELP",18,6.5
"AR_08040103_035","Ammonia",2020-12-08,0.0299999993294477,331873,12,"Dec-8","ELA",7,6.5
"AR_08040103_035","Ammonia",2021-01-12,0.0299999993294477,300061,1,"Jan-12","ELA",5,6.5
"AR_08040103_4020","Ammonia",2019-08-27,0.0299999993294477,306288,8,"Aug-27","ELP",30,6.6
"AR_08040103_4030","Ammonia",2018-04-09,0.0443000011146069,315154,4,"Apr-9","ELP",15,6.5
"AR_08040103_4030","Ammonia",2018-07-17,0.0299999993294477,316202,7,"Jul-17","ELP",30,8.7
"AR_08040103_4030","Ammonia",2018-10-22,0.0299999993294477,353484,10,"Oct-22","ELP",19,6.7
"AR_08040103_4030","Ammonia",2019-01-14,0.0299999993294477,364518,1,"Jan-14","ELA",8,6.5
"AR_08040103_4030","Ammonia",2019-04-09,0.0299999993294477,307684,4,"Apr-9","ELP",17,7.3
"AR_08040103_4031","Ammonia",2018-04-09,0.0504000000655651,298918,4,"Apr-9","ELP",15,6.5
"AR_08040103_4031","Ammonia",2018-07-17,0.0599999986588955,344453,7,"Jul-17","ELP",30,7.8
"AR_08040103_4031","Ammonia",2018-10-22,0.360000014305115,301799,10,"Oct-22","ELP",20,6.7
"AR_08040103_4031","Ammonia",2019-01-14,0.0900000035762787,352457,1,"Jan-14","ELA",9,6.5
"AR_08040103_4031","Ammonia",2019-04-09,0.0299999993294477,296969,4,"Apr-9","ELP",17,8.4
"AR_08040103_4031","Ammonia",2019-07-29,0.0500000007450581,346881,7,"Jul-29","ELP",29,7.6
"AR_08040103_733","Ammonia",2019-03-19,0.0299999993294477,350148,3,"Mar-19","ELA",9,6.5
"AR_08040103_733","Ammonia",2019-04-09,0.0299999993294477,300570,4,"Apr-9","ELP",16,6.5
"AR_08040103_733","Ammonia",2019-05-14,0.0299999993294477,309439,5,"May-14","ELP",18,6.5
"AR_08040103_733","Ammonia",2019-06-25,0.0299999993294477,317348,6,"Jun-25","ELP",24,6.5
"AR_08040103_733","Ammonia",2019-07-23,0.0500000007450581,299103,7,"Jul-23","ELP",24,6.5
"AR_08040103_733","Ammonia",2019-08-20,0.0299999993294477,299589,8,"Aug-20","ELP",28,6.5
"AR_08040103_733","Ammonia",2019-11-19,0.0299999993294477,321566,11,"Nov-19","ELA",8,6.5
"AR_08040103_733","Ammonia",2019-12-10,0.0299999993294477,341934,12,"Dec-10","ELA",10,6.6
"AR_08040103_733","Ammonia",2020-01-13,0.0399999991059303,319089,1,"Jan-13","ELA",8,6.8
"AR_08040103_733","Ammonia",2020-02-10,0.0299999993294477,359100,2,"Feb-10","ELA",14,6.7
"AR_08040103_733","Ammonia",2020-03-09,0.0299999993294477,340756,3,"Mar-9","ELA",14,6.5
"AR_08040103_733","Ammonia",2020-04-14,0.0299999993294477,343274,4,"Apr-14","ELP",15,6.5
"AR_08040103_733","Ammonia",2020-05-12,0.0299999993294477,315313,5,"May-12","ELP",17,6.5
"AR_08040103_733","Ammonia",2020-06-09,0.0399999991059303,329845,6,"Jun-9","ELP",27,6.6
"AR_08040103_733","Ammonia",2020-07-14,0.0299999993294477,352929,7,"Jul-14","ELP",30,6.5
"AR_08040103_733","Ammonia",2020-08-18,0.0299999993294477,295487,8,"Aug-18","ELP",30,6.8
"AR_08040103_733","Ammonia",2020-09-15,0.0299999993294477,300400,9,"Sep-15","ELP",27,6.8
"AR_08040103_733","Ammonia",2020-10-13,0.0299999993294477,312346,10,"Oct-13","ELP",20,6.6
"AR_08040103_733","Ammonia",2020-12-08,0.0299999993294477,317565,12,"Dec-8","ELA",9,6.8
"AR_08040103_733","Ammonia",2020-12-15,0.0299999993294477,354213,12,"Dec-15","ELA",5,6.8
"AR_08040103_733","Ammonia",2021-01-12,0.0299999993294477,330673,1,"Jan-12","ELA",6,6.5
"AR_08040103_733","Ammonia",2021-02-24,0.0299999993294477,343855,2,"Feb-24","ELA",10,6.5
"AR_08040103_733","Ammonia",2021-03-30,0.0299999993294477,312807,3,"Mar-30","ELA",14,6.5
"AR_08040103_802","Ammonia",2019-03-19,0.0299999993294477,314755,3,"Mar-19","ELA",12,7
"AR_08040103_802","Ammonia",2019-04-01,0.0299999993294477,306997,4,"Apr-1","ELP",11,7.1
"AR_08040103_802","Ammonia",2019-05-06,0.0299999993294477,339148,5,"May-6","ELP",19,7.1
"AR_08040103_802","Ammonia",2019-06-17,0.0299999993294477,363811,6,"Jun-17","ELP",23,7
"AR_08040103_802","Ammonia",2019-07-02,0.0299999993294477,296701,7,"Jul-2","ELP",25,7.1
"AR_08040103_802","Ammonia",2019-08-06,0.0299999993294477,334850,8,"Aug-6","ELP",26,7.2
"AR_08040103_802","Ammonia",2019-09-10,0.0299999993294477,319046,9,"Sep-10","ELP",26,6.8
"AR_08040103_802","Ammonia",2019-10-21,0.0299999993294477,304946,10,"Oct-21","ELP",19,6.5
"AR_08040103_802","Ammonia",2019-11-12,0.0500000007450581,301519,11,"Nov-12","ELA",7,6.5
"AR_08040103_802","Ammonia",2019-12-16,0.0299999993294477,356199,12,"Dec-16","ELA",9,6.5
"AR_08040103_802","Ammonia",2020-01-06,0.0299999993294477,334427,1,"Jan-6","ELA",8,7
"AR_08040103_802","Ammonia",2020-02-03,0.0599999986588955,302289,2,"Feb-3","ELA",11,7
"AR_08040103_802","Ammonia",2020-03-02,0.0299999993294477,346850,3,"Mar-2","ELA",13,7
"AR_08040103_802","Ammonia",2020-04-14,0.0299999993294477,315319,4,"Apr-14","ELP",13,7.2
"AR_08040103_802","Ammonia",2020-05-12,0.0399999991059303,302364,5,"May-12","ELP",15,7.5
"AR_08040103_802","Ammonia",2020-06-09,0.0299999993294477,311966,6,"Jun-9","ELP",26,7.3
"AR_08040103_802","Ammonia",2020-07-14,0.0399999991059303,351667,7,"Jul-14","ELP",30,7.5
"AR_08040103_802","Ammonia",2020-08-11,0.0299999993294477,354881,8,"Aug-11","ELP",26,7.3
"AR_08040103_802","Ammonia",2020-09-15,0.0399999991059303,313538,9,"Sep-15","ELP",26,7.7
"AR_08040103_802","Ammonia",2020-10-13,0.0299999993294477,359215,10,"Oct-13","ELP",18,7.1
"AR_08040103_802","Ammonia",2020-12-01,0.0299999993294477,357144,12,"Dec-1","ELA",8,6.6
"AR_08040103_802","Ammonia",2021-01-12,0.0500000007450581,349494,1,"Jan-12","ELA",6,7
"AR_08040103_802","Ammonia",2021-02-23,0.0299999993294477,354880,2,"Feb-23","ELA",7,6.5
"AR_08040103_802","Ammonia",2021-03-23,0.0299999993294477,322247,3,"Mar-23","ELA",14,6.7
"AR_08040103_808","Ammonia",2019-03-25,0.0599999986588955,333135,3,"Mar-25","ELA",15,6.5
"AR_08040103_808","Ammonia",2019-04-16,0.0399999991059303,338496,4,"Apr-16","ELP",16,6.5
"AR_08040103_808","Ammonia",2019-05-21,0.0399999991059303,366852,5,"May-21","ELP",23,6.5
"AR_08040103_808","Ammonia",2019-06-18,0.0299999993294477,345551,6,"Jun-18","ELP",23,6.5
"AR_08040103_808","Ammonia",2019-08-13,0.0500000007450581,365233,8,"Aug-13","ELP",29,6.5
"AR_08040103_808","Ammonia",2019-09-24,0.0599999986588955,350792,9,"Sep-24","ELP",26,6.5
"AR_08040103_808","Ammonia",2019-10-15,0.100000001490116,296367,10,"Oct-15","ELP",16,6.5
"AR_08040103_808","Ammonia",2019-11-05,0.0299999993294477,337665,11,"Nov-5","ELA",13,6.5
"AR_08040103_808","Ammonia",2019-12-03,0.0299999993294477,316072,12,"Dec-3","ELA",11,6.5
"AR_08040103_808","Ammonia",2020-01-06,0.0299999993294477,309638,1,"Jan-6","ELA",8,6.9
"AR_08040103_808","Ammonia",2020-02-03,0.0399999991059303,342354,2,"Feb-3","ELA",11,6.5
"AR_08040103_808","Ammonia",2020-03-02,0.0299999993294477,328690,3,"Mar-2","ELA",13,6.5
"AR_08040103_808","Ammonia",2020-04-07,0.0399999991059303,318042,4,"Apr-7","ELP",18,6.5
"AR_08040103_808","Ammonia",2020-05-05,0.0500000007450581,317628,5,"May-5","ELP",21,6.8
"AR_08040103_808","Ammonia",2020-06-02,0.0500000007450581,306730,6,"Jun-2","ELP",20,6.5
"AR_08040103_808","Ammonia",2020-07-07,0.0399999991059303,299583,7,"Jul-7","ELP",24,7
"AR_08040103_808","Ammonia",2020-08-04,0.0599999986588955,346417,8,"Aug-4","ELP",23,6.6
"AR_08040103_808","Ammonia",2020-09-08,0.0399999991059303,324450,9,"Sep-8","ELP",24,6.5
"AR_08040103_808","Ammonia",2020-10-06,0.0299999993294477,361452,10,"Oct-6","ELP",15,6.8
"AR_08040103_808","Ammonia",2020-11-09,0.0299999993294477,334730,11,"Nov-9","ELA",15,6.6
"AR_08040103_808","Ammonia",2020-12-15,0.0299999993294477,326214,12,"Dec-15","ELA",5,6.5
"AR_08040103_808","Ammonia",2021-01-05,0.0299999993294477,327570,1,"Jan-5","ELA",7,6.5
"AR_08040103_808","Ammonia",2021-02-09,0.0299999993294477,313603,2,"Feb-9","ELA",8,6.5
"AR_08040103_808","Ammonia",2021-03-23,0.0299999993294477,328753,3,"Mar-23","ELA",14,6.7
"AR_08040103_833","Ammonia",2019-03-26,0.0399999991059303,360679,3,"Mar-26","ELA",16,6.7
"AR_08040103_833","Ammonia",2019-04-09,0.0700000002980232,357971,4,"Apr-9","ELP",16,6.5
"AR_08040103_833","Ammonia",2019-05-14,0.0599999986588955,296507,5,"May-14","ELP",18,6.5
"AR_08040103_833","Ammonia",2019-06-25,0.0700000002980232,326017,6,"Jun-25","ELP",23,6.5
"AR_08040103_833","Ammonia",2019-07-23,0.0599999986588955,362900,7,"Jul-23","ELP",24,6.5
"AR_08040103_833","Ammonia",2019-08-20,0.519999980926514,296806,8,"Aug-20","ELP",24,6.5
"AR_08040103_833","Ammonia",2019-09-17,0.519999980926514,346090,9,"Sep-17","ELP",23,6.5
"AR_08040103_833","Ammonia",2019-10-08,0.109999999403954,319879,10,"Oct-8","ELP",18,6.5
"AR_08040103_833","Ammonia",2019-11-19,0.0399999991059303,318420,11,"Nov-19","ELA",8,6.5
"AR_08040103_833","Ammonia",2019-12-10,0.0399999991059303,357579,12,"Dec-10","ELA",11,6.7
"AR_08040103_833","Ammonia",2020-01-13,0.300000011920929,352901,1,"Jan-13","ELA",8,6.8
"AR_08040103_833","Ammonia",2020-02-10,0.0799999982118607,356269,2,"Feb-10","ELA",14,6.5
"AR_08040103_833","Ammonia",2020-03-09,0.0399999991059303,310597,3,"Mar-9","ELA",13,6.5
"AR_08040103_833","Ammonia",2020-04-07,0.100000001490116,346322,4,"Apr-7","ELP",19,6.6
"AR_08040103_833","Ammonia",2020-05-05,0.109999999403954,335735,5,"May-5","ELP",23,7.3
"AR_08040103_833","Ammonia",2020-06-02,0.100000001490116,349206,6,"Jun-2","ELP",21,6.5
"AR_08040103_833","Ammonia",2020-07-07,0.0599999986588955,340338,7,"Jul-7","ELP",25,8.8
"AR_08040103_833","Ammonia",2020-08-04,0.0700000002980232,360671,8,"Aug-4","ELP",23,6.6
"AR_08040103_833","Ammonia",2020-09-08,0.100000001490116,364283,9,"Sep-8","ELP",22,6.6
"AR_08040103_833","Ammonia",2020-10-06,0.0299999993294477,355283,10,"Oct-6","ELP",16,7.6
"AR_08040103_833","Ammonia",2020-11-09,0.0299999993294477,340150,11,"Nov-9","ELA",19,7
"AR_08040103_833","Ammonia",2020-12-15,0.119999997317791,331037,12,"Dec-15","ELA",5,6.9
"AR_08040103_833","Ammonia",2021-01-05,0.0799999982118607,359524,1,"Jan-5","ELA",7,6.5
"AR_08040103_833","Ammonia",2021-02-24,0.0399999991059303,305211,2,"Feb-24","ELA",9,6.5
"AR_08040103_833","Ammonia",2021-03-23,0.959999978542328,322611,3,"Mar-23","ELA",16,6.6
"AR_08040103_902","Ammonia",2019-03-19,0.409999996423721,334269,3,"Mar-19","ELA",12,6.5
"AR_08040103_902","Ammonia",2019-04-09,0.200000002980232,319813,4,"Apr-9","ELP",18,6.5
"AR_08040103_902","Ammonia",2019-05-14,0.189999997615814,366954,5,"May-14","ELP",21,6.5
"AR_08040103_902","Ammonia",2019-06-25,0.140000000596046,326653,6,"Jun-25","ELP",26,6.5
"AR_08040103_902","Ammonia",2019-07-23,0.899999976158142,335146,7,"Jul-23","ELP",28,6.5
"AR_08040103_902","Ammonia",2019-08-20,0.330000013113022,307487,8,"Aug-20","ELP",30,7
"AR_08040103_902","Ammonia",2019-09-17,0.0399999991059303,359594,9,"Sep-17","ELP",28,8
"AR_08040103_902","Ammonia",2019-10-08,0.379999995231628,364804,10,"Oct-8","ELP",20,6.6
"AR_08040103_902","Ammonia",2019-11-19,0.0799999982118607,346410,11,"Nov-19","ELA",12,6.7
"AR_08040103_902","Ammonia",2019-12-10,1.12999999523163,320353,12,"Dec-10","ELA",11,6.5
"AR_08040103_902","Ammonia",2020-01-21,0.28999999165535,324660,1,"Jan-21","ELA",7,6.6
"AR_08040103_902","Ammonia",2020-02-18,0.209999993443489,314237,2,"Feb-18","ELA",13,6.5
"AR_08040103_902","Ammonia",2020-03-09,0.949999988079071,326065,3,"Mar-9","ELA",13,6.5
"AR_08040103_902","Ammonia",2020-04-14,0.0900000035762787,317079,4,"Apr-14","ELP",14,6.5
"AR_08040103_902","Ammonia",2020-05-12,3.85999989509583,309615,5,"May-12","ELP",17,7.1
"AR_08040103_902","Ammonia",2020-06-09,0.0399999991059303,356307,6,"Jun-9","ELP",24,6.5
"AR_08040103_902","Ammonia",2020-07-07,0.0700000002980232,358049,7,"Jul-7","ELP",26,6.6
"AR_08040103_902","Ammonia",2020-07-14,6.34999990463257,299400,7,"Jul-14","ELP",30,7.2
"AR_08040103_902","Ammonia",2020-08-11,21.6000003814697,325075,8,"Aug-11","ELP",30,7.6
"AR_08040103_902","Ammonia",2020-09-15,1.01999998092651,349438,9,"Sep-15","ELP",29,7.4
"AR_08040103_902","Ammonia",2020-10-06,0.0299999993294477,351564,10,"Oct-6","ELP",21,7
"AR_08040103_902","Ammonia",2020-10-13,0.879999995231628,355795,10,"Oct-13","ELP",21,6.9
"AR_08040103_902","Ammonia",2020-12-01,0.209999993443489,304041,12,"Dec-1","ELA",11,6.7
"AR_08040103_902","Ammonia",2021-01-12,0.0500000007450581,298584,1,"Jan-12","ELA",7,6.5
"AR_08040103_902","Ammonia",2021-02-23,0.0299999993294477,313309,2,"Feb-23","ELA",6,6.5
"AR_08040103_902","Ammonia",2021-03-23,0.0299999993294477,330510,3,"Mar-23","ELA",15,6.5
"AR_08040103_905","Ammonia",2019-03-19,0.0299999993294477,323368,3,"Mar-19","ELA",10,6.5
"AR_08040103_905","Ammonia",2019-04-09,0.0299999993294477,342590,4,"Apr-9","ELP",17,6.5
"AR_08040103_905","Ammonia",2019-05-14,0.0399999991059303,309282,5,"May-14","ELP",18,6.5
"AR_08040103_905","Ammonia",2019-06-25,0.0399999991059303,325429,6,"Jun-25","ELP",23,6.5
"AR_08040103_905","Ammonia",2019-07-23,0.0599999986588955,328656,7,"Jul-23","ELP",24,6.5
"AR_08040103_905","Ammonia",2019-08-20,0.140000000596046,297794,8,"Aug-20","ELP",26,6.5
"AR_08040103_905","Ammonia",2019-09-17,0.0700000002980232,353927,9,"Sep-17","ELP",24,6.5
"AR_08040103_905","Ammonia",2019-10-08,0.0500000007450581,329623,10,"Oct-8","ELP",17,6.5
"AR_08040103_905","Ammonia",2019-11-19,0.0299999993294477,334980,11,"Nov-19","ELA",8,6.5
"AR_08040103_905","Ammonia",2019-12-10,0.0299999993294477,334472,12,"Dec-10","ELA",10,6.5
"AR_08040103_905","Ammonia",2020-01-13,0.0399999991059303,307608,1,"Jan-13","ELA",7,6.5
"AR_08040103_905","Ammonia",2020-02-10,0.0299999993294477,348320,2,"Feb-10","ELA",13,6.5
"AR_08040103_905","Ammonia",2020-03-09,0.0299999993294477,309795,3,"Mar-9","ELA",12,6.5
"AR_08040103_905","Ammonia",2020-04-14,0.0399999991059303,362825,4,"Apr-14","ELP",13,6.5
"AR_08040103_905","Ammonia",2020-05-12,0.0399999991059303,298165,5,"May-12","ELP",15,6.6
"AR_08040103_905","Ammonia",2020-06-09,0.0299999993294477,322879,6,"Jun-9","ELP",24,6.5
"AR_08040103_905","Ammonia",2020-07-14,0.0799999982118607,352739,7,"Jul-14","ELP",27,6.5
"AR_08040103_905","Ammonia",2020-08-11,0.0399999991059303,304795,8,"Aug-11","ELP",25,6.7
"AR_08040103_905","Ammonia",2020-09-15,0.0299999993294477,322910,9,"Sep-15","ELP",25,6.5
"AR_08040103_905","Ammonia",2020-10-13,0.0299999993294477,351023,10,"Oct-13","ELP",16,6.5
"AR_08040103_905","Ammonia",2020-12-01,0.0299999993294477,322455,12,"Dec-1","ELA",7,6.5
"AR_08040103_905","Ammonia",2021-01-12,0.0299999993294477,300255,1,"Jan-12","ELA",6,6.5
"AR_08040103_905","Ammonia",2021-02-23,0.0299999993294477,352394,2,"Feb-23","ELA",5,6.5
"AR_08040103_908","Ammonia",2019-04-09,0.0299999993294477,318233,4,"Apr-9","ELP",19,6.5
"AR_08040103_908","Ammonia",2019-05-14,0.0299999993294477,353261,5,"May-14","ELP",20,6.5
"AR_08040103_908","Ammonia",2019-06-25,0.0299999993294477,300757,6,"Jun-25","ELP",26,6.6
"AR_08040103_908","Ammonia",2019-07-23,0.0299999993294477,343565,7,"Jul-23","ELP",26,6.5
"AR_08040103_908","Ammonia",2019-08-20,0.0299999993294477,307871,8,"Aug-20","ELP",29,6.5
"AR_08040103_908","Ammonia",2019-09-17,0.0299999993294477,360856,9,"Sep-17","ELP",28,6.5
"AR_08040103_908","Ammonia",2019-10-08,0.0299999993294477,351329,10,"Oct-8","ELP",19,6.9
"AR_08040103_908","Ammonia",2019-11-19,0.0299999993294477,298988,11,"Nov-19","ELA",12,6.6
"AR_08040103_908","Ammonia",2019-12-10,0.0299999993294477,356478,12,"Dec-10","ELA",10,6.6
"AR_08040103_908","Ammonia",2020-01-13,0.0599999986588955,339895,1,"Jan-13","ELA",8,6.9
"AR_08040103_908","Ammonia",2020-02-10,0.0399999991059303,338302,2,"Feb-10","ELA",14,6.7
"AR_08040103_908","Ammonia",2020-03-09,0.0299999993294477,311339,3,"Mar-9","ELA",12,6.7
"AR_08040103_908","Ammonia",2020-04-14,0.0299999993294477,346080,4,"Apr-14","ELP",12,6.5
"AR_08040103_908","Ammonia",2020-05-12,0.0299999993294477,308740,5,"May-12","ELP",18,6.5
"AR_08040103_908","Ammonia",2020-07-14,0.0299999993294477,333256,7,"Jul-14","ELP",26,6.5
"AR_08040103_908","Ammonia",2020-08-11,0.0399999991059303,331801,8,"Aug-11","ELP",27,6.7
"AR_08040103_908","Ammonia",2020-09-15,0.0299999993294477,360096,9,"Sep-15","ELP",24,6.7
"AR_08040103_908","Ammonia",2020-10-13,0.0299999993294477,320133,10,"Oct-13","ELP",18,6.5
"AR_08040103_908","Ammonia",2020-12-08,0.0299999993294477,348164,12,"Dec-8","ELA",7,6.8
"AR_08040103_908","Ammonia",2021-01-12,0.0299999993294477,330551,1,"Jan-12","ELA",5,6.5
"AR_08040103_908","Ammonia",2021-02-24,0.0299999993294477,360334,2,"Feb-24","ELA",8,6.5
"AR_08040103_908","Ammonia",2021-03-30,0.0299999993294477,317711,3,"Mar-30","ELA",14,6.8
"AR_08040103_923","Ammonia",2018-04-09,0.0299999993294477,321139,4,"Apr-9","ELP",12,6.7
"AR_08040103_923","Ammonia",2018-05-14,0.0299999993294477,343220,5,"May-14","ELP",24,7.4
"AR_08040103_923","Ammonia",2018-06-11,0.0299999993294477,353232,6,"Jun-11","ELP",25,7.7
"AR_08040103_923","Ammonia",2018-07-09,0.0399999991059303,326492,7,"Jul-9","ELP",27,7.5
"AR_08040103_933","Ammonia",2019-03-19,0.0299999993294477,348496,3,"Mar-19","ELA",10,6.5
"AR_08040103_933","Ammonia",2019-04-09,0.129999995231628,359196,4,"Apr-9","ELP",16,6.5
"AR_08040103_933","Ammonia",2019-05-14,0.0500000007450581,297247,5,"May-14","ELP",17,6.5
"AR_08040103_933","Ammonia",2019-06-25,0.150000005960464,351788,6,"Jun-25","ELP",23,6.5
"AR_08040103_933","Ammonia",2019-07-23,0.0299999993294477,355294,7,"Jul-23","ELP",24,6.5
"AR_08040103_933","Ammonia",2019-08-20,0.0900000035762787,346315,8,"Aug-20","ELP",25,6.5
"AR_08040103_933","Ammonia",2019-09-17,0.0299999993294477,344253,9,"Sep-17","ELP",23,6.5
"AR_08040103_933","Ammonia",2019-10-08,0.0599999986588955,324836,10,"Oct-8","ELP",17,6.8
"AR_08040103_933","Ammonia",2019-11-19,0.0299999993294477,325303,11,"Nov-19","ELA",7,6.5
"AR_08040103_933","Ammonia",2019-12-10,0.0299999993294477,361758,12,"Dec-10","ELA",10,6.6
"AR_08040103_933","Ammonia",2020-01-13,0.109999999403954,327474,1,"Jan-13","ELA",8,6.9
"AR_08040103_933","Ammonia",2020-02-10,0.109999999403954,304988,2,"Feb-10","ELA",14,6.8
"AR_08040103_933","Ammonia",2020-03-09,0.0299999993294477,339168,3,"Mar-9","ELA",13,6.6
"AR_08040103_933","Ammonia",2020-04-14,0.0799999982118607,299435,4,"Apr-14","ELP",13,6.5
"AR_08040103_933","Ammonia",2020-05-12,0.0399999991059303,300610,5,"May-12","ELP",15,6.5
"AR_08040103_933","Ammonia",2020-06-09,0.0700000002980232,329223,6,"Jun-9","ELP",24,6.9
"AR_08040103_933","Ammonia",2020-07-14,0.0700000002980232,357778,7,"Jul-14","ELP",27,6.5
"AR_08040103_933","Ammonia",2020-08-18,0.0599999986588955,361598,8,"Aug-18","ELP",24,6.5
"AR_08040103_933","Ammonia",2020-09-15,0.0700000002980232,354362,9,"Sep-15","ELP",25,7
"AR_08040103_933","Ammonia",2020-10-13,0.0299999993294477,319031,10,"Oct-13","ELP",16,6.9
"AR_08040103_933","Ammonia",2020-12-08,0.0399999991059303,339605,12,"Dec-8","ELA",8,6.8
"AR_08040103_933","Ammonia",2021-01-12,0.0500000007450581,302555,1,"Jan-12","ELA",5,7.2
"AR_08040103_933","Ammonia",2021-02-24,0.0799999982118607,357094,2,"Feb-24","ELA",10,6.8
"AR_08040103_933","Ammonia",2021-03-30,0.0500000007450581,304172,3,"Mar-30","ELA",14,7
"AR_08040103_937","Ammonia",2019-03-19,0.0299999993294477,361556,3,"Mar-19","ELA",10,6.5
"AR_08040103_937","Ammonia",2019-04-09,0.0399999991059303,366628,4,"Apr-9","ELP",20,6.5
"AR_08040103_937","Ammonia",2019-05-14,0.0399999991059303,326901,5,"May-14","ELP",18,6.5
"AR_08040103_937","Ammonia",2019-06-25,0.0399999991059303,315218,6,"Jun-25","ELP",23,6.5
"AR_08040103_937","Ammonia",2019-07-23,0.0399999991059303,333820,7,"Jul-23","ELP",23,6.5
"AR_08040103_937","Ammonia",2019-08-20,0.0299999993294477,366060,8,"Aug-20","ELP",25,6.5
"AR_08040103_937","Ammonia",2019-09-17,0.0399999991059303,351776,9,"Sep-17","ELP",24,6.5
"AR_08040103_937","Ammonia",2019-10-08,0.0299999993294477,316130,10,"Oct-8","ELP",17,6.5
"AR_08040103_937","Ammonia",2019-11-19,0.0399999991059303,317527,11,"Nov-19","ELA",11,6.5
"AR_08040103_937","Ammonia",2019-12-10,0.0599999986588955,355305,12,"Dec-10","ELA",9,6.5
"AR_08040103_937","Ammonia",2020-01-14,0.0599999986588955,323675,1,"Jan-14","ELA",13,6.5
"AR_08040103_937","Ammonia",2020-02-11,0.0399999991059303,344763,2,"Feb-11","ELA",10,6.5
"AR_08040103_937","Ammonia",2020-03-10,0.0599999986588955,324416,3,"Mar-10","ELA",14,6.5
